reservation_id:ID(Reservation),check_in:date,check_out:date,status,total_amount:float,guest_id:ID(Guest),hotel_id:ID(Hotel)
11300,2024-04-26,2024-04-28,checked_in,700.00,3130,48
11784,2024-09-18,2024-09-26,booked,2800.00,3285,48
14289,2024-10-26,2024-11-03,booked,2800.00,3837,48
5473,2024-02-21,2024-02-26,checked_out,1100.00,7854,48
14216,2024-02-08,2024-02-14,checked_in,1320.00,4850,48
14513,2024-02-10,2024-02-18,booked,1760.00,2132,48
1670,2024-10-09,2024-10-15,checked_out,2100.00,3072,48
5117,2024-06-02,2024-06-06,cancelled,1400.00,636,48
6079,2024-07-20,2024-07-28,checked_out,2800.00,1532,48
8051,2024-03-05,2024-03-13,checked_in,2800.00,3606,48
8294,2024-03-04,2024-03-10,checked_out,2100.00,7484,48
8729,2024-05-21,2024-05-25,checked_out,1400.00,3975,48
11419,2024-09-11,2024-09-12,cancelled,350.00,704,48
16003,2024-06-15,2024-06-16,cancelled,350.00,5402,48
16916,2024-07-15,2024-07-20,checked_out,1750.00,6652,48
5331,2024-04-24,2024-04-26,checked_out,700.00,4585,48
6591,2024-06-19,2024-06-28,checked_out,3150.00,5332,48
11894,2024-07-28,2024-08-06,booked,3150.00,2684,48
1322,2024-03-20,2024-03-28,checked_in,2800.00,455,48
3116,2024-11-19,2024-11-23,checked_in,1400.00,4457,48
4023,2024-08-28,2024-08-29,checked_out,350.00,1649,48
6881,2024-10-03,2024-10-08,checked_out,1750.00,5611,48
14624,2024-12-02,2024-12-08,checked_out,2100.00,4852,48
18317,2024-01-26,2024-02-01,checked_out,2100.00,3104,48
7500,2024-08-11,2024-08-20,booked,3150.00,1,48
10517,2024-08-28,2024-08-29,booked,350.00,3860,48
18581,2024-05-20,2024-05-30,checked_out,3500.00,3883,48
5422,2024-05-11,2024-05-17,checked_out,480.00,3222,48
71,2024-10-08,2024-10-18,checked_in,1200.00,6103,48
9265,2024-10-06,2024-10-14,booked,960.00,7093,48
9457,2024-05-05,2024-05-11,cancelled,720.00,409,48
3729,2024-03-12,2024-03-16,checked_in,880.00,1016,48
19239,2024-12-07,2024-12-09,checked_out,160.00,6765,48
11929,2024-06-22,2024-07-01,checked_out,1080.00,2564,48
14777,2024-04-07,2024-04-10,checked_in,360.00,770,48
5327,2024-02-01,2024-02-08,checked_out,2450.00,3715,48
7013,2024-04-15,2024-04-24,checked_out,3150.00,1940,48
9340,2024-06-21,2024-06-23,checked_out,700.00,7112,48
2161,2024-08-23,2024-08-31,checked_in,960.00,3067,48
2385,2024-05-04,2024-05-07,checked_out,360.00,4291,48
7494,2024-07-09,2024-07-11,checked_out,240.00,351,48
17553,2024-06-08,2024-06-17,checked_out,1080.00,3802,48
33,2024-02-19,2024-02-23,cancelled,480.00,5838,48
3540,2024-02-11,2024-02-21,checked_out,1200.00,6328,48
4526,2024-06-08,2024-06-11,checked_in,360.00,5450,48
7000,2024-08-03,2024-08-13,checked_out,1200.00,4155,48
12427,2024-06-22,2024-06-24,booked,240.00,4289,48
18143,2024-09-18,2024-09-22,checked_out,480.00,6572,48
11532,2024-02-06,2024-02-11,checked_out,400.00,2687,48
12031,2024-07-07,2024-07-10,cancelled,240.00,3806,48
2957,2024-09-11,2024-09-15,checked_out,320.00,5332,48
2992,2024-10-25,2024-10-29,checked_out,320.00,4923,48
10041,2024-12-24,2024-12-29,checked_out,400.00,2926,48
16430,2024-08-26,2024-08-31,checked_out,400.00,4838,48
2603,2024-09-15,2024-09-24,checked_out,1980.00,4532,48
13968,2024-12-02,2024-12-04,checked_out,440.00,3433,48
16005,2024-12-15,2024-12-22,checked_in,1540.00,1521,48
17178,2024-05-22,2024-05-23,checked_out,220.00,1070,48
10539,2024-07-08,2024-07-12,checked_out,1400.00,3065,48
14130,2024-04-08,2024-04-16,cancelled,2800.00,1022,48
618,2024-04-28,2024-05-07,checked_out,3150.00,252,48
10802,2024-11-12,2024-11-18,checked_out,2100.00,7210,48
13645,2024-08-07,2024-08-15,checked_in,2800.00,7670,48
14396,2024-07-06,2024-07-08,checked_out,700.00,6636,48
18183,2024-01-25,2024-01-27,checked_out,700.00,2455,48
1247,2024-03-26,2024-04-05,checked_out,3500.00,3888,48
1992,2024-03-27,2024-03-28,booked,350.00,3245,48
11280,2024-10-05,2024-10-09,checked_out,1400.00,3647,48
12570,2024-03-15,2024-03-22,checked_out,2450.00,5278,48
14444,2024-11-08,2024-11-15,cancelled,2450.00,6517,48
11002,2024-03-18,2024-03-20,booked,240.00,2727,48
8834,2024-07-25,2024-07-27,cancelled,240.00,5598,48
14457,2024-04-18,2024-04-26,checked_out,960.00,2516,48
407,2024-05-25,2024-05-30,checked_out,1750.00,6909,48
1853,2024-11-14,2024-11-22,booked,2800.00,3855,48
9691,2024-12-02,2024-12-12,booked,3500.00,6218,48
10076,2024-04-25,2024-04-27,checked_in,700.00,7875,48
14278,2024-07-18,2024-07-19,checked_out,350.00,6198,48
14824,2024-04-14,2024-04-19,cancelled,1750.00,3779,48
15292,2024-11-07,2024-11-08,checked_out,350.00,1692,48
16972,2024-10-12,2024-10-21,checked_out,3150.00,315,48
17762,2024-10-27,2024-10-30,checked_out,1050.00,6610,48
19002,2024-04-18,2024-04-26,cancelled,2800.00,5226,48
2487,2024-07-11,2024-07-18,cancelled,1540.00,1778,48
5347,2024-01-21,2024-01-30,checked_in,1980.00,3687,48
5411,2024-08-11,2024-08-15,cancelled,480.00,7022,48
11413,2024-02-09,2024-02-18,checked_out,1080.00,1359,48
1166,2024-10-08,2024-10-12,checked_in,880.00,2855,48
3364,2024-04-07,2024-04-15,checked_out,1760.00,84,48
12025,2024-06-25,2024-06-30,checked_out,600.00,2783,48
13675,2024-12-19,2024-12-22,checked_out,360.00,5141,48
1063,2024-10-14,2024-10-19,checked_in,400.00,5220,48
9841,2024-11-22,2024-12-01,booked,720.00,7287,48
13240,2024-12-17,2024-12-20,checked_out,240.00,3208,48
16373,2024-06-10,2024-06-11,checked_out,80.00,2793,48
16839,2024-01-07,2024-01-08,checked_out,80.00,1221,48
9169,2024-04-05,2024-04-11,cancelled,480.00,3273,48
12518,2024-12-20,2024-12-28,checked_out,640.00,5881,48
13424,2024-09-14,2024-09-20,checked_out,480.00,6492,48
17000,2024-03-27,2024-04-01,checked_out,400.00,1756,48
54,2024-12-16,2024-12-21,checked_in,1750.00,4526,48
5552,2024-05-25,2024-06-03,checked_out,3150.00,4230,48
13467,2024-07-05,2024-07-06,booked,350.00,5826,48
15055,2024-06-20,2024-06-28,checked_in,2800.00,4404,48
15539,2024-07-27,2024-08-04,checked_in,2800.00,2314,48
18995,2024-11-21,2024-11-29,checked_out,2800.00,2238,48
19183,2024-12-01,2024-12-08,checked_out,2450.00,5983,48
3044,2024-06-24,2024-06-26,checked_out,160.00,3676,48
10668,2024-04-14,2024-04-16,checked_in,160.00,4540,48
14912,2024-07-18,2024-07-24,checked_out,480.00,7263,48
17166,2024-12-07,2024-12-11,checked_out,320.00,3335,48
17737,2024-08-01,2024-08-02,checked_out,120.00,7340,49
19433,2024-05-27,2024-06-06,cancelled,1200.00,1306,49
1513,2024-12-09,2024-12-12,checked_out,240.00,3518,49
7094,2024-03-27,2024-03-31,checked_out,320.00,2787,49
9658,2024-04-22,2024-04-27,booked,400.00,4487,49
12907,2024-07-24,2024-07-27,booked,240.00,55,49
13200,2024-03-15,2024-03-22,cancelled,560.00,6350,49
17262,2024-05-09,2024-05-17,checked_out,640.00,4424,49
8739,2024-02-18,2024-02-28,checked_out,800.00,1875,49
9950,2024-06-06,2024-06-07,checked_out,80.00,7279,49
11372,2024-04-06,2024-04-08,checked_in,160.00,5105,49
12914,2024-02-27,2024-03-01,checked_out,240.00,4888,49
11655,2024-12-04,2024-12-11,booked,560.00,3243,49
12603,2024-06-17,2024-06-19,checked_in,160.00,6605,49
15698,2024-09-04,2024-09-07,cancelled,240.00,894,49
222,2024-07-14,2024-07-17,checked_out,1050.00,4664,49
3056,2024-12-21,2024-12-26,cancelled,1750.00,2110,49
8479,2024-08-04,2024-08-11,checked_out,2450.00,92,49
9767,2024-08-21,2024-08-22,checked_out,350.00,6404,49
17517,2024-09-14,2024-09-21,checked_in,2450.00,7682,49
19416,2024-06-08,2024-06-16,checked_in,2800.00,6625,49
705,2024-02-19,2024-02-24,checked_out,400.00,5425,49
2842,2024-09-02,2024-09-07,cancelled,400.00,6731,49
11524,2024-02-10,2024-02-13,checked_out,240.00,1457,49
13495,2024-09-24,2024-09-25,checked_out,80.00,2128,49
19309,2024-12-28,2024-12-29,checked_in,80.00,5286,49
19979,2024-02-20,2024-02-29,cancelled,720.00,5320,49
733,2024-08-02,2024-08-05,checked_out,360.00,3056,49
9614,2024-02-07,2024-02-14,checked_out,840.00,1424,49
15192,2024-02-04,2024-02-09,cancelled,600.00,5334,49
15689,2024-04-20,2024-04-24,checked_out,480.00,3260,49
388,2024-03-11,2024-03-16,checked_in,400.00,6392,49
7150,2024-08-05,2024-08-12,cancelled,560.00,3370,49
12433,2024-12-01,2024-12-11,checked_out,800.00,3141,49
14542,2024-08-10,2024-08-13,checked_out,240.00,1551,49
17607,2024-02-11,2024-02-15,checked_out,320.00,5673,49
270,2024-04-16,2024-04-22,booked,2100.00,4382,49
5846,2024-04-21,2024-05-01,checked_in,3500.00,3146,49
7432,2024-06-11,2024-06-16,cancelled,1750.00,1526,49
12689,2024-08-10,2024-08-15,checked_out,1750.00,5115,49
1900,2024-10-24,2024-10-31,checked_in,2450.00,7745,49
5138,2024-02-05,2024-02-06,checked_in,350.00,6913,49
10844,2024-04-11,2024-04-14,checked_out,1050.00,6259,49
16947,2024-11-25,2024-11-29,checked_out,1400.00,1045,49
19164,2024-03-06,2024-03-07,checked_out,350.00,4091,49
4138,2024-05-28,2024-06-01,checked_out,480.00,6656,49
7114,2024-03-08,2024-03-14,cancelled,720.00,2146,49
7741,2024-08-04,2024-08-11,checked_out,840.00,6411,49
12536,2024-07-21,2024-07-24,checked_out,360.00,5036,49
14594,2024-07-08,2024-07-15,booked,840.00,410,49
18677,2024-12-14,2024-12-15,checked_out,120.00,3738,49
18700,2024-09-18,2024-09-23,cancelled,600.00,5147,49
1837,2024-03-14,2024-03-16,checked_out,240.00,1818,49
15950,2024-10-12,2024-10-22,checked_in,1200.00,3884,49
18171,2024-09-14,2024-09-20,booked,720.00,2193,49
4475,2024-08-27,2024-09-06,booked,800.00,2770,49
7284,2024-08-25,2024-08-26,checked_in,80.00,6635,49
17216,2024-05-22,2024-05-23,checked_out,80.00,7903,49
1723,2024-05-15,2024-05-22,booked,840.00,4669,49
2626,2024-12-09,2024-12-19,checked_out,1200.00,609,49
11000,2024-07-07,2024-07-10,booked,360.00,3491,49
17197,2024-02-22,2024-02-26,checked_in,880.00,7680,49
19696,2024-04-26,2024-04-28,checked_in,440.00,4862,49
5270,2024-05-28,2024-06-07,checked_out,1200.00,7926,49
10307,2024-12-28,2025-01-06,checked_out,1080.00,377,49
14371,2024-11-11,2024-11-14,checked_out,360.00,7288,49
18265,2024-07-25,2024-08-01,checked_out,840.00,7218,49
18536,2024-07-15,2024-07-23,cancelled,960.00,2078,49
8975,2024-06-09,2024-06-13,cancelled,880.00,5087,49
9025,2024-07-14,2024-07-17,checked_in,660.00,4335,49
9838,2024-04-18,2024-04-27,checked_in,1980.00,1853,49
13397,2024-07-23,2024-07-31,checked_out,1760.00,2532,49
13971,2024-04-13,2024-04-15,checked_out,440.00,1111,49
10452,2024-12-10,2024-12-12,checked_out,240.00,5523,49
16278,2024-07-16,2024-07-23,checked_out,840.00,3541,49
2508,2024-06-13,2024-06-23,checked_out,2200.00,4007,49
3226,2024-12-28,2025-01-04,checked_out,1540.00,3500,49
9360,2024-08-01,2024-08-07,checked_in,1320.00,913,49
17059,2024-09-21,2024-09-29,checked_out,1760.00,5514,49
18107,2024-02-10,2024-02-13,checked_out,660.00,5950,49
5598,2024-08-11,2024-08-13,checked_out,240.00,7914,49
16390,2024-01-13,2024-01-19,checked_out,720.00,2666,49
19146,2024-03-19,2024-03-25,checked_in,720.00,4641,49
5412,2024-04-22,2024-04-27,checked_out,600.00,4016,49
15414,2024-05-26,2024-05-29,cancelled,360.00,3617,49
2495,2024-07-22,2024-07-30,cancelled,2800.00,214,49
8806,2024-11-09,2024-11-15,checked_in,2100.00,2804,49
4990,2024-10-25,2024-11-02,checked_out,1760.00,3503,49
5981,2024-08-20,2024-08-24,booked,880.00,6627,49
9106,2024-04-02,2024-04-04,checked_out,440.00,868,49
10067,2024-08-17,2024-08-19,checked_out,440.00,5786,49
16334,2024-12-06,2024-12-11,cancelled,1100.00,5561,49
449,2024-05-16,2024-05-17,checked_out,220.00,4726,49
2046,2024-09-26,2024-09-29,booked,660.00,7840,49
5255,2024-11-11,2024-11-16,checked_out,1100.00,7701,49
7903,2024-04-18,2024-04-25,booked,1540.00,3211,49
13343,2024-05-26,2024-06-05,cancelled,2200.00,4428,49
2758,2024-12-26,2024-12-27,checked_in,80.00,4197,49
14773,2024-06-12,2024-06-19,booked,560.00,5679,49
17172,2024-04-03,2024-04-08,checked_in,400.00,3185,49
16594,2024-06-28,2024-07-07,checked_out,1080.00,585,49
6375,2024-04-28,2024-04-29,checked_out,350.00,5673,49
9978,2024-11-26,2024-11-28,checked_out,700.00,6501,49
2572,2024-12-22,2024-12-24,checked_out,700.00,7266,49
7234,2024-07-27,2024-07-28,booked,350.00,822,49
8380,2024-06-15,2024-06-16,checked_out,350.00,7438,49
14869,2024-03-01,2024-03-04,cancelled,1050.00,1062,49
14898,2024-03-06,2024-03-08,cancelled,700.00,6240,49
15671,2024-08-10,2024-08-20,checked_out,3500.00,5751,49
16682,2024-08-01,2024-08-05,checked_out,1400.00,7427,49
615,2024-11-28,2024-11-30,checked_in,440.00,1194,49
7110,2024-06-25,2024-06-29,cancelled,880.00,1986,49
9143,2024-12-02,2024-12-05,checked_out,660.00,7710,49
13379,2024-08-12,2024-08-22,checked_out,2200.00,4081,49
8606,2024-06-08,2024-06-11,booked,1050.00,7605,49
15219,2024-04-10,2024-04-17,checked_out,2450.00,1741,49
18366,2024-03-11,2024-03-13,checked_out,700.00,2250,49
47,2024-05-21,2024-05-27,checked_in,2100.00,7660,50
7141,2024-12-22,2024-12-26,checked_out,1400.00,5177,50
12262,2024-06-09,2024-06-13,checked_in,1400.00,4740,50
17954,2024-05-06,2024-05-08,checked_out,700.00,6395,50
4818,2024-10-16,2024-10-18,checked_out,700.00,7484,50
8959,2024-08-21,2024-08-28,checked_in,2450.00,2759,50
12787,2024-01-12,2024-01-19,checked_out,2450.00,952,50
14194,2024-10-15,2024-10-20,checked_in,1750.00,1609,50
14792,2024-05-21,2024-05-28,checked_out,2450.00,2326,50
3217,2024-03-03,2024-03-13,checked_out,1200.00,2958,50
4168,2024-02-08,2024-02-14,booked,720.00,4021,50
4901,2024-01-13,2024-01-18,cancelled,600.00,1130,50
16508,2024-05-25,2024-06-02,checked_in,960.00,3475,50
19051,2024-03-25,2024-04-04,checked_out,1200.00,282,50
1548,2024-07-03,2024-07-10,booked,1540.00,2616,50
3730,2024-08-05,2024-08-12,checked_out,1540.00,4563,50
11236,2024-07-18,2024-07-25,checked_out,1540.00,4735,50
13775,2024-11-12,2024-11-13,checked_in,220.00,1574,50
16088,2024-11-14,2024-11-24,checked_in,2200.00,6967,50
16948,2024-12-21,2024-12-22,checked_out,220.00,1399,50
12863,2024-07-24,2024-07-28,checked_out,1400.00,975,50
2460,2024-06-11,2024-06-18,checked_out,840.00,6863,50
3067,2024-01-06,2024-01-10,booked,480.00,243,50
7041,2024-10-01,2024-10-08,checked_out,840.00,3754,50
15157,2024-04-10,2024-04-16,checked_out,2100.00,6867,50
369,2024-04-16,2024-04-20,checked_in,480.00,5169,50
3366,2024-08-22,2024-08-24,checked_out,240.00,5641,50
19063,2024-12-18,2024-12-27,booked,1080.00,6886,50
19731,2024-07-20,2024-07-29,checked_out,1080.00,5176,50
1706,2024-02-08,2024-02-14,cancelled,1320.00,5703,50
10045,2024-10-07,2024-10-09,checked_in,440.00,6627,50
10880,2024-12-28,2025-01-02,checked_out,1100.00,3529,50
1305,2024-09-17,2024-09-25,checked_in,960.00,4840,50
1746,2024-07-26,2024-07-31,checked_out,600.00,4151,50
4798,2024-10-05,2024-10-14,checked_out,1080.00,3965,50
7643,2024-06-04,2024-06-07,booked,360.00,7812,50
11675,2024-01-02,2024-01-11,booked,1080.00,1961,50
19488,2024-03-06,2024-03-09,checked_in,360.00,5601,50
4194,2024-09-06,2024-09-13,checked_out,2450.00,6885,50
10489,2024-08-03,2024-08-07,checked_in,1400.00,7049,50
2410,2024-06-21,2024-06-26,checked_out,400.00,3719,50
4400,2024-03-01,2024-03-03,checked_out,160.00,4247,50
7777,2024-05-26,2024-05-28,checked_out,160.00,4649,50
15935,2024-06-18,2024-06-27,booked,720.00,1676,50
18674,2024-11-03,2024-11-05,cancelled,160.00,6643,50
210,2024-03-25,2024-03-26,checked_in,350.00,3992,50
552,2024-11-15,2024-11-25,checked_out,3500.00,534,50
8932,2024-04-28,2024-05-05,checked_in,2450.00,6624,50
13037,2024-07-10,2024-07-15,checked_out,600.00,4329,50
14786,2024-10-17,2024-10-23,checked_out,720.00,7438,50
19573,2024-11-23,2024-11-27,cancelled,480.00,4627,50
18779,2024-10-18,2024-10-19,checked_out,120.00,837,50
4894,2024-04-19,2024-04-26,checked_out,1540.00,1842,50
9561,2024-11-02,2024-11-05,checked_out,660.00,1712,50
10054,2024-06-02,2024-06-05,checked_out,660.00,7522,50
10949,2024-04-12,2024-04-15,cancelled,660.00,6324,50
14172,2024-01-22,2024-01-30,cancelled,1760.00,6850,50
12502,2024-01-06,2024-01-14,checked_out,960.00,7158,50
18506,2024-10-28,2024-11-04,checked_in,840.00,7273,50
2908,2024-04-19,2024-04-21,checked_out,440.00,1615,50
6971,2024-04-07,2024-04-11,checked_out,880.00,903,50
10832,2024-03-11,2024-03-18,booked,1540.00,7212,50
5459,2024-12-28,2024-12-31,checked_out,240.00,61,50
11764,2024-04-11,2024-04-13,checked_in,160.00,1296,50
14996,2024-08-13,2024-08-22,checked_out,720.00,534,50
1767,2024-09-08,2024-09-16,checked_in,2800.00,3733,50
13344,2024-08-26,2024-09-02,checked_out,2450.00,7352,50
11292,2024-05-27,2024-05-31,checked_out,880.00,6321,50
11783,2024-09-02,2024-09-08,booked,1320.00,4112,50
18338,2024-04-05,2024-04-13,checked_out,1760.00,6900,50
4621,2024-11-16,2024-11-18,checked_in,160.00,4070,50
4689,2024-07-20,2024-07-26,checked_out,480.00,6724,50
12032,2024-05-21,2024-05-25,cancelled,320.00,3276,50
483,2024-06-20,2024-06-23,checked_out,360.00,1035,50
2565,2024-06-16,2024-06-26,checked_out,1200.00,4571,50
3988,2024-06-21,2024-06-26,cancelled,600.00,7494,50
5865,2024-09-18,2024-09-28,checked_out,800.00,171,50
6511,2024-01-02,2024-01-03,checked_in,80.00,7412,50
12397,2024-08-22,2024-08-28,checked_out,480.00,5355,50
16844,2024-09-16,2024-09-18,checked_out,160.00,7997,50
18194,2024-04-18,2024-04-25,checked_in,560.00,5703,50
544,2024-08-20,2024-08-27,checked_in,1540.00,1630,50
9859,2024-05-09,2024-05-19,checked_out,2200.00,2773,50
11440,2024-10-01,2024-10-09,checked_out,1760.00,1881,50
2728,2024-04-12,2024-04-21,checked_out,3150.00,3886,50
3682,2024-03-23,2024-04-01,checked_out,3150.00,2584,50
10133,2024-08-12,2024-08-16,checked_out,1400.00,16,50
14270,2024-05-13,2024-05-16,cancelled,1050.00,5497,50
4751,2024-05-04,2024-05-09,checked_in,400.00,6586,50
19020,2024-03-18,2024-03-22,booked,320.00,772,50
1707,2024-08-26,2024-08-27,booked,80.00,5839,50
3164,2024-07-11,2024-07-13,checked_out,160.00,3366,50
6714,2024-11-25,2024-11-30,cancelled,400.00,6405,50
14615,2024-07-08,2024-07-13,checked_out,400.00,2329,50
17024,2024-01-13,2024-01-17,cancelled,320.00,5966,50
4708,2024-04-20,2024-04-21,booked,120.00,4132,50
7871,2024-11-26,2024-12-01,checked_in,600.00,4834,50
8088,2024-09-11,2024-09-13,checked_out,240.00,4921,50
14991,2024-12-10,2024-12-13,checked_out,360.00,3057,50
951,2024-08-08,2024-08-17,cancelled,1080.00,5640,50
7100,2024-12-11,2024-12-16,checked_out,600.00,3256,50
8255,2024-06-22,2024-06-27,checked_out,600.00,1907,50
5942,2024-04-17,2024-04-23,checked_out,2100.00,167,50
8499,2024-03-21,2024-03-24,booked,1050.00,5271,50
8505,2024-03-25,2024-04-03,checked_out,3150.00,3551,50
13064,2024-12-20,2024-12-27,checked_in,2450.00,4573,50
14670,2024-06-12,2024-06-19,checked_in,2450.00,3147,50
2384,2024-06-03,2024-06-10,checked_out,840.00,6512,50
6321,2024-08-12,2024-08-16,checked_out,480.00,2364,50
10499,2024-05-07,2024-05-13,checked_out,720.00,6682,50
11695,2024-04-10,2024-04-11,checked_out,120.00,784,50
17892,2024-09-25,2024-10-04,checked_out,1080.00,6204,50
6790,2024-07-23,2024-07-30,cancelled,1540.00,7865,51
13729,2024-03-24,2024-03-27,checked_out,660.00,1616,51
15699,2024-08-10,2024-08-15,checked_out,1100.00,3901,51
7206,2024-03-14,2024-03-24,booked,800.00,7545,51
10385,2024-12-04,2024-12-14,checked_out,800.00,5085,51
13102,2024-05-23,2024-05-29,checked_out,480.00,579,51
16127,2024-12-06,2024-12-13,checked_out,560.00,4734,51
298,2024-04-28,2024-05-01,checked_in,360.00,5433,51
10703,2024-03-04,2024-03-12,checked_out,960.00,1005,51
15788,2024-05-10,2024-05-15,checked_out,600.00,7521,51
3496,2024-04-22,2024-04-30,checked_out,960.00,4010,51
5167,2024-04-27,2024-05-06,checked_out,1080.00,4147,51
5225,2024-06-10,2024-06-17,booked,840.00,1539,51
8195,2024-05-23,2024-05-30,checked_in,840.00,6680,51
10955,2024-11-24,2024-12-02,checked_in,960.00,2676,51
15600,2024-04-18,2024-04-19,checked_out,120.00,6148,51
805,2024-06-19,2024-06-23,checked_out,320.00,7708,51
5154,2024-10-08,2024-10-16,checked_out,640.00,927,51
10148,2024-07-01,2024-07-11,booked,800.00,3881,51
2239,2024-02-27,2024-02-28,checked_out,350.00,6627,51
3405,2024-09-25,2024-09-30,booked,1750.00,7326,51
5159,2024-06-20,2024-06-28,cancelled,2800.00,3084,51
7601,2024-08-16,2024-08-19,checked_out,1050.00,7101,51
8413,2024-05-02,2024-05-03,checked_out,350.00,7280,51
12943,2024-01-01,2024-01-11,cancelled,3500.00,3278,51
18665,2024-03-22,2024-03-25,checked_out,1050.00,2838,51
6795,2024-06-28,2024-07-02,checked_out,480.00,7549,51
6860,2024-08-17,2024-08-27,cancelled,1200.00,2240,51
10724,2024-12-18,2024-12-26,checked_out,960.00,5895,51
2201,2024-12-26,2024-12-31,checked_in,600.00,109,51
3138,2024-09-03,2024-09-04,cancelled,120.00,7602,51
4242,2024-06-22,2024-06-24,checked_in,240.00,7439,51
12464,2024-10-03,2024-10-07,cancelled,480.00,5622,51
15017,2024-07-25,2024-07-26,checked_in,120.00,511,51
17505,2024-08-23,2024-08-28,checked_out,600.00,3675,51
